id,user_id,iban,pan,pin,cvv,track1,track2,expiring_date,card_type,card_renewal_flag
CcS-8911,4330,DE766393821769422147009805,7150302732738351,1762,164,%B7150302732738351^TRTHXJTRTHXJ^2308000000000000000?,%B7150302732738351=2708101388436818?,02/25/28,credit,1
CcS-8912,4331,ES367853631228246560541637,7315924408049036,7091,114,%B7315924408049036^LJASWKLJASWK^2402000000000000000?,%B7315924408049036=3310101531106904?,04/26/28,debit,0
CcS-8913,4332,IT662842370576790241472405,7423920663556483,9699,416,%B7423920663556483^IDBTEMIDBTEM^3206000000000000000?,%B7423920663556483=2303101236025351?,03/27/28,credit,0
CcS-8914,4333,GB410671275554327270811141,2720804372581969,9882,906,%B2720804372581969^LWLZUELWLZUE^2912000000000000000?,%B2720804372581969=2905101800066957?,06/28/28,debit,0
CcS-8915,4334,US542488670116445524223479,2124161401887479,8444,911,%B2124161401887479^WFSVCSWFSVCS^2601000000000000000?,%B2124161401887479=2309101819473267?,01/27/28,debit,0
CcS-8916,4335,IT946003718947395056247851,8160069546467960,8412,739,%B8160069546467960^NHEKIDNHEKID^2208000000000000000?,%B8160069546467960=3002101260592465?,09/29/28,credit,0
CcS-8917,4336,DE812551288812873964169739,4672192249241191,3648,378,%B4672192249241191^GFGQRIGFGQRI^2702000000000000000?,%B4672192249241191=3010101868291958?,05/28/28,credit,0
CcS-8918,4337,FR756222264397982534637262,3618096061834163,2417,900,%B3618096061834163^MDRLTGMDRLTG^3211000000000000000?,%B3618096061834163=2404101795051717?,06/28/28,debit,0
CcS-8919,4338,CA698438714014299906626471,6069174934449646,3576,162,%B6069174934449646^FIGPKKFIGPKK^2802000000000000000?,%B6069174934449646=2801101762325961?,11/28/28,debit,0
CcS-8920,4339,IT699306714472110652848027,9953186091302074,1135,877,%B9953186091302074^IMARKCIMARKC^2611000000000000000?,%B9953186091302074=3309101483356007?,06/29/28,debit,0
CcS-8921,4340,NL980386408595878124451706,6377127310716978,4567,714,%B6377127310716978^LJOYGGLJOYGG^3109000000000000000?,%B6377127310716978=3404101163456498?,05/25/28,debit,1
CcS-8922,4341,PL826719386102594029489949,5601570667516444,6338,973,%B5601570667516444^OQEIOCOQEIOC^2412000000000000000?,%B5601570667516444=2608101853646626?,02/25/28,premium_credit,1
CcS-8923,4342,PT250826651902679492223668,9098032123988343,6854,454,%B9098032123988343^UPGQPUUPGQPU^2310000000000000000?,%B9098032123988343=3005101456872848?,07/29/28,credit,0
CcS-8924,4343,SE224639334105169792864365,3778197753531265,5664,849,%B3778197753531265^IDRSREIDRSRE^3004000000000000000?,%B3778197753531265=2310101711102362?,05/25/28,debit,1
CcS-8925,4344,SE903762329867440883024587,5134942938363615,5487,973,%B5134942938363615^CYZCJACYZCJA^2407000000000000000?,%B5134942938363615=3408101300196039?,12/26/28,credit,0
CcS-8926,4345,FR956376094966308470317942,8685399895408770,2599,200,%B8685399895408770^CRVPSSCRVPSS^3207000000000000000?,%B8685399895408770=3002101131795212?,04/28/28,credit,0
CcS-8927,4346,ES297768091319075339797627,8653238057720853,1203,290,%B8653238057720853^LOSXHQLOSXHQ^2210000000000000000?,%B8653238057720853=2409101425541659?,02/26/28,debit,0
CcS-8928,4347,SE556344063240118206179350,6149388026444923,3586,963,%B6149388026444923^ZWMPMIZWMPMI^3402000000000000000?,%B6149388026444923=2602101791890755?,08/26/28,debit,0
CcS-8929,4348,PL649784028548824898608572,2602793094864045,9965,645,%B2602793094864045^HFWGGCHFWGGC^2306000000000000000?,%B2602793094864045=2912101497168747?,09/28/28,credit,0
CcS-8930,4349,DE800710781241513709320390,4521720975107126,3357,830,%B4521720975107126^SMSQBUSMSQBU^3001000000000000000?,%B4521720975107126=2408101385006944?,12/28/28,credit,0
CcS-8931,4350,IT824309068204992900568400,3387555719096981,3856,858,%B3387555719096981^WBMWJDWBMWJD^2201000000000000000?,%B3387555719096981=2308101112800001?,10/26/28,credit,0
CcS-8932,4351,GB311846477600764118654827,5949606849993400,6416,264,%B5949606849993400^KPDQJIKPDQJI^2503000000000000000?,%B5949606849993400=3207101322052383?,11/26/28,debit,0
CcS-8933,4352,IT518465177890535285529498,7623710112427457,4054,166,%B7623710112427457^BAIGPFBAIGPF^2911000000000000000?,%B7623710112427457=3409101809369760?,09/29/28,credit,0
CcS-8934,4353,NL675698970933050114840349,2425723375808796,2729,837,%B2425723375808796^RNDTKARNDTKA^2312000000000000000?,%B2425723375808796=3311101230058365?,08/25/28,debit,1
CcS-8935,4354,DE412805554928524909877965,0268352694457331,5628,644,%B0268352694457331^TBYMQYTBYMQY^3101000000000000000?,%B0268352694457331=2607101529267227?,07/26/28,debit,0
CcS-8936,4355,PT921624306037887451810497,0811144832862901,6551,709,%B0811144832862901^EITIHAEITIHA^2703000000000000000?,%B0811144832862901=2604101365710793?,01/28/28,debit,0
CcS-8937,4356,ES618751368916796448061459,1597374210889947,3492,561,%B1597374210889947^NKIVIONKIVIO^3109000000000000000?,%B1597374210889947=2310101458278184?,08/26/28,credit,0
CcS-8938,4357,IT224329805042477831778961,9859762595842014,1291,672,%B9859762595842014^LEFKHKLEFKHK^3005000000000000000?,%B9859762595842014=2810101980434461?,07/25/28,debit,1
CcS-8939,4358,FR955584798550988322179164,6037060682148715,7616,931,%B6037060682148715^MRHYIVMRHYIV^3106000000000000000?,%B6037060682148715=2205101973396776?,09/25/28,credit,1
CcS-8940,4359,ES833373904001777129231067,6460505876428794,9135,593,%B6460505876428794^TDQFNFTDQFNF^2405000000000000000?,%B6460505876428794=2202101580747757?,04/29/28,debit,0
CcS-8941,4360,ES253044144830648231525168,5634067521508867,3505,810,%B5634067521508867^NORGKKNORGKK^2808000000000000000?,%B5634067521508867=3110101985494851?,08/26/28,debit,0
CcS-8942,4361,PL651105412877138979367765,8401006595038905,7585,627,%B8401006595038905^WFGNPHWFGNPH^2805000000000000000?,%B8401006595038905=3311101442200118?,05/26/28,debit,0
CcS-8943,4362,FR332218681652277101947353,2222635424932325,5318,306,%B2222635424932325^SYDAYTSYDAYT^3105000000000000000?,%B2222635424932325=2202101303198956?,11/27/28,credit,0
CcS-8944,4363,NL652037465667828034357366,1861909805640072,8357,670,%B1861909805640072^GJAXOGGJAXOG^2208000000000000000?,%B1861909805640072=3312101194637567?,10/26/28,debit,0
CcS-8945,4364,CA435010050557259897538613,9423194004066254,5926,174,%B9423194004066254^WNYNFHWNYNFH^3107000000000000000?,%B9423194004066254=3006101655044029?,08/26/28,premium_credit,0
CcS-8946,4365,ES316596320715731296316367,5976326653385793,8281,445,%B5976326653385793^WNXLRWWNXLRW^2201000000000000000?,%B5976326653385793=2211101460978114?,02/27/28,debit,0
CcS-8947,4366,CA916115895896723082088169,6062641890331217,2458,360,%B6062641890331217^ZTMAMQZTMAMQ^2309000000000000000?,%B6062641890331217=3208101648063756?,03/26/28,credit,0
CcS-8948,4367,PT911615742886209258069926,0835466068756776,8849,833,%B0835466068756776^ZIYYISZIYYIS^2809000000000000000?,%B0835466068756776=2409101593059018?,07/27/28,debit,0
CcS-8949,4368,SE459920888356643083328111,8761505220307821,1641,846,%B8761505220307821^NRCLUCNRCLUC^2409000000000000000?,%B8761505220307821=3112101563098478?,07/25/28,prepaid,1
CcS-8950,4369,PT529031881759778012477751,3146300243356153,1017,187,%B3146300243356153^CJWVUDCJWVUD^2505000000000000000?,%B3146300243356153=2607101712968430?,12/29/28,prepaid,0
CcS-8951,4370,GB573246890430619665867336,4059485342333439,5970,101,%B4059485342333439^JZEGDMJZEGDM^3007000000000000000?,%B4059485342333439=2511101529731657?,08/28/28,prepaid,0
CcS-8952,4371,US783114650812366158822704,0927500085513252,3295,144,%B0927500085513252^WNVEXHWNVEXH^3309000000000000000?,%B0927500085513252=3306101362022238?,07/25/28,credit,1
CcS-8953,4372,US821754014786128752095956,0239018495179362,3419,570,%B0239018495179362^FNKGLUFNKGLU^3105000000000000000?,%B0239018495179362=3402101696098454?,06/29/28,prepaid,0
CcS-8954,4373,IT355168075191001955238140,6944598101784421,3013,602,%B6944598101784421^FHILYFFHILYF^3107000000000000000?,%B6944598101784421=2409101522887825?,12/26/28,credit,0
CcS-8955,4374,ES368319866692659746206265,8732081569037615,3774,710,%B8732081569037615^JRZODZJRZODZ^2401000000000000000?,%B8732081569037615=3304101441526176?,05/25/28,credit,1
CcS-8956,4375,CA448908111860906909617927,3014883589928445,1320,884,%B3014883589928445^LTOAXKLTOAXK^2501000000000000000?,%B3014883589928445=2805101673702183?,06/28/28,debit,0
CcS-8957,4376,SE322793803316254989346750,7628386051759462,2289,563,%B7628386051759462^THIUJTTHIUJT^2604000000000000000?,%B7628386051759462=2309101788987928?,05/28/28,debit,0
CcS-8958,4377,DE903973698507165891918521,0495243460001616,1024,566,%B0495243460001616^RTMZQFRTMZQF^2411000000000000000?,%B0495243460001616=3406101831258538?,10/25/28,debit,1
CcS-8959,4378,DE456203457940327629003460,3158447045010231,7920,234,%B3158447045010231^UZIWWVUZIWWV^2909000000000000000?,%B3158447045010231=2307101839981173?,03/28/28,credit,0
CcS-8960,4379,PL654414503899957757024683,4992796109342429,3931,782,%B4992796109342429^DMXFIZDMXFIZ^3011000000000000000?,%B4992796109342429=3011101645233498?,03/25/28,debit,1
CcS-8961,4380,NL984209552599704260755725,3084976738420786,8982,269,%B3084976738420786^FKACFBFKACFB^2908000000000000000?,%B3084976738420786=2703101457921272?,08/25/28,debit,1
CcS-8962,4381,ES610733778709174311514835,4844925551196698,4384,407,%B4844925551196698^LQCTKDLQCTKD^2909000000000000000?,%B4844925551196698=2403101115847134?,10/28/28,debit,0
CcS-8963,4382,US766099196899059246139032,5291713028561736,1968,981,%B5291713028561736^IUPTBQIUPTBQ^2801000000000000000?,%B5291713028561736=2311101979519097?,08/27/28,credit,0
CcS-8964,4383,US823763079059256124092440,0108055631750874,4887,660,%B0108055631750874^RRAMJORRAMJO^2801000000000000000?,%B0108055631750874=2512101207159109?,10/26/28,prepaid,0
CcS-8965,4384,PL500343816143280977082573,0480837182803129,2614,890,%B0480837182803129^SLZTJWSLZTJW^2802000000000000000?,%B0480837182803129=2607101255723540?,11/27/28,debit,0
CcS-8966,4385,IT923486940759886138270769,2839416312772473,6621,312,%B2839416312772473^PCTFTUPCTFTU^2511000000000000000?,%B2839416312772473=2311101972481303?,05/28/28,debit,0
CcS-8967,4386,ES260877782600768587079488,3106025069822859,9326,240,%B3106025069822859^URFQVAURFQVA^2702000000000000000?,%B3106025069822859=3306101289557760?,02/28/28,debit,0
CcS-8968,4387,ES282295722566745588246026,0345674869729846,7613,328,%B0345674869729846^JSCJWTJSCJWT^3307000000000000000?,%B0345674869729846=2611101517560601?,06/26/28,credit,0
CcS-8969,4388,IT377770245265519594208756,6841287385269602,3866,555,%B6841287385269602^POSBZAPOSBZA^3107000000000000000?,%B6841287385269602=2908101877193844?,11/28/28,debit,0
CcS-8970,4389,PL494901864866442355655452,9906086079988583,8103,345,%B9906086079988583^KTUPOMKTUPOM^3011000000000000000?,%B9906086079988583=3409101800390407?,11/27/28,debit,0
CcS-8971,4390,NL817004361151478122156031,5133162464065481,9358,572,%B5133162464065481^EHAVMFEHAVMF^3201000000000000000?,%B5133162464065481=3109101259329001?,02/28/28,credit,0
CcS-8972,4391,DE867353758666396838020244,5968010108572720,7182,270,%B5968010108572720^PSZBKRPSZBKR^2207000000000000000?,%B5968010108572720=3006101230104375?,07/27/28,credit,0
CcS-8973,4392,IT840354304133711424138680,6332886288423396,5731,963,%B6332886288423396^VLNYOEVLNYOE^2603000000000000000?,%B6332886288423396=3412101491163396?,02/29/28,premium_credit,0
CcS-8974,4393,DE376330761739244354168191,4213967766174737,6344,787,%B4213967766174737^MLRUOFMLRUOF^3108000000000000000?,%B4213967766174737=3111101531914781?,06/27/28,debit,0
CcS-8975,4394,DE365371504701038364845502,9949873534326257,9714,235,%B9949873534326257^PNXTUEPNXTUE^2808000000000000000?,%B9949873534326257=3002101887976154?,10/29/28,debit,0
CcS-8976,4395,GB746382641099426838509621,7447921648411665,9310,451,%B7447921648411665^VBSOEQVBSOEQ^3410000000000000000?,%B7447921648411665=2509101295143976?,08/26/28,credit,0
CcS-8977,4396,SE543203907511621011434575,1574442216767290,9364,782,%B1574442216767290^HGBHDTHGBHDT^2907000000000000000?,%B1574442216767290=3009101453943272?,04/27/28,credit,0
CcS-8978,4397,CA684533490136113388407540,4160521302788335,9039,187,%B4160521302788335^DMMDYCDMMDYC^2404000000000000000?,%B4160521302788335=2209101666376388?,05/28/28,credit,0
CcS-8979,4398,ES225942639101680001713915,9859149256525026,5096,951,%B9859149256525026^EMQCSPEMQCSP^3301000000000000000?,%B9859149256525026=2804101890176540?,08/26/28,credit,0
CcS-8980,4399,GB327100441516215904957260,7666858864651730,4633,935,%B7666858864651730^ZEMZVRZEMZVR^3002000000000000000?,%B7666858864651730=3401101380464867?,11/25/28,debit,1
CcS-8981,4400,CA925071805445597387037737,8644229312640218,7888,502,%B8644229312640218^NWSRVINWSRVI^2403000000000000000?,%B8644229312640218=2705101887124277?,11/25/28,debit,1
CcS-8982,4401,ES856518007286969900681671,1223228686060276,9595,551,%B1223228686060276^JGKMLBJGKMLB^3311000000000000000?,%B1223228686060276=2509101592864214?,03/25/28,credit,1
CcS-8983,4402,GB621424742140534849277078,1784821314811634,5928,843,%B1784821314811634^KOURENKOUREN^2511000000000000000?,%B1784821314811634=2604101660793448?,12/29/28,credit,0
CcS-8984,4403,IT569701859258686083198941,1103111875448005,6245,316,%B1103111875448005^SZDLJISZDLJI^2908000000000000000?,%B1103111875448005=2805101635208980?,05/27/28,credit,0
CcS-8985,4404,FR466604346563060509122968,5246023732673360,9114,433,%B5246023732673360^WDBCXCWDBCXC^3112000000000000000?,%B5246023732673360=3003101853753104?,11/29/28,debit,0
CcS-8986,4405,NL915553650605140609673206,1391419632188927,4018,421,%B1391419632188927^EKFYOKEKFYOK^3307000000000000000?,%B1391419632188927=2601101408427295?,03/29/28,credit,0
CcS-8987,4406,IT133712067110033743850697,8766495583769704,3044,128,%B8766495583769704^KOIEAAKOIEAA^3102000000000000000?,%B8766495583769704=2508101255398033?,08/25/28,debit,1
CcS-8988,4407,NL270798990989344511440816,6498338939932718,9599,990,%B6498338939932718^DZKQKRDZKQKR^2207000000000000000?,%B6498338939932718=2306101428626704?,08/29/28,credit,0
CcS-8989,4408,ES785796678742875120679696,6208968269241650,5359,125,%B6208968269241650^YIHRKUYIHRKU^3408000000000000000?,%B6208968269241650=3101101459069447?,10/29/28,credit,0
CcS-8990,4409,CA461477981752611912615773,0689119573431715,9316,647,%B0689119573431715^UTHIINUTHIIN^2905000000000000000?,%B0689119573431715=3305101974911040?,01/25/28,credit,1
CcS-8991,4410,IT250498300931322206462804,6121043828200227,3585,719,%B6121043828200227^HMFRZZHMFRZZ^3304000000000000000?,%B6121043828200227=2903101248207683?,11/27/28,credit,0
CcS-8992,4411,FR728966325028345728784651,3281046861167442,7799,285,%B3281046861167442^YFRRBTYFRRBT^2408000000000000000?,%B3281046861167442=2708101887698572?,11/28/28,debit,0
CcS-8993,4412,NL365720958282123581889754,5646285300466735,1283,490,%B5646285300466735^WFQNCNWFQNCN^2611000000000000000?,%B5646285300466735=2405101300424566?,11/26/28,debit,0
CcS-8994,4413,FR776115502150330768926322,3367854572176796,4805,739,%B3367854572176796^WGJUYZWGJUYZ^3407000000000000000?,%B3367854572176796=3310101299028237?,11/28/28,debit,0
CcS-8995,4414,PL926055218102369368883504,6024088715114105,6705,299,%B6024088715114105^ZYIVXPZYIVXP^2705000000000000000?,%B6024088715114105=2707101845247512?,10/27/28,debit,0
CcS-8996,4415,NL365850514291150439098931,8169917700788924,1870,191,%B8169917700788924^KHHETGKHHETG^2908000000000000000?,%B8169917700788924=2902101380829096?,07/29/28,credit,0
CcS-8997,4416,GB100123167504447437353036,7177177744832332,6005,750,%B7177177744832332^ECYAEBECYAEB^3001000000000000000?,%B7177177744832332=2607101853718267?,06/25/28,debit,1
CcS-8998,4417,PT699970163244203530174215,9136259738485843,5074,833,%B9136259738485843^MUIXXLMUIXXL^3306000000000000000?,%B9136259738485843=2903101944211275?,08/25/28,prepaid,1
CcS-8999,4418,FR713393208862138863851431,8655311195344068,3348,839,%B8655311195344068^LWHAFVLWHAFV^2405000000000000000?,%B8655311195344068=3106101307948224?,07/27/28,debit,0
CcS-9000,4419,PT435588950216030235005851,2622547438023401,8524,248,%B2622547438023401^LTHJLLLTHJLL^2609000000000000000?,%B2622547438023401=2812101870171582?,05/27/28,credit,0
CcS-9001,4420,SE204786143261371456716998,5395235627210739,1852,296,%B5395235627210739^EEBMZUEEBMZU^2801000000000000000?,%B5395235627210739=2603101431575965?,11/29/28,premium_credit,0
CcS-9002,4421,GB348685726446019945556182,0275570307173822,9808,254,%B0275570307173822^UNFTZJUNFTZJ^2408000000000000000?,%B0275570307173822=2701101389671255?,05/26/28,credit,0
CcS-9003,4422,IT720658314411780556505309,7060121718651449,9885,147,%B7060121718651449^DUZJOADUZJOA^3002000000000000000?,%B7060121718651449=2208101769362621?,12/28/28,debit,0
CcS-9004,4423,CA412377232729252430650938,5572277141078619,7115,106,%B5572277141078619^KFROQXKFROQX^2704000000000000000?,%B5572277141078619=3211101689140158?,08/27/28,debit,0
CcS-9005,4424,GB936040319157852222836166,7056788259928777,3839,684,%B7056788259928777^DVWRVIDVWRVI^2602000000000000000?,%B7056788259928777=3210101657145808?,04/27/28,debit,0
CcS-9006,4425,US894056376908807070991293,8289476257176353,3988,165,%B8289476257176353^QFDTJIQFDTJI^2302000000000000000?,%B8289476257176353=2306101492279183?,08/28/28,debit,0
CcS-9007,4426,GB646183580256836674991206,9100130035726878,2618,432,%B9100130035726878^WRSLYJWRSLYJ^3411000000000000000?,%B9100130035726878=2203101227149823?,05/28/28,credit,0
CcS-9008,4427,NL509737807133101316037704,0761737547242989,6030,547,%B0761737547242989^TTNBDJTTNBDJ^2401000000000000000?,%B0761737547242989=2609101437296324?,04/26/28,debit,0
CcS-9009,4428,CA364576660144937778667371,5012272130358098,5832,810,%B5012272130358098^MBXGSZMBXGSZ^2909000000000000000?,%B5012272130358098=2406101422540722?,03/29/28,debit,0
CcS-9010,4429,ES690463135849822366137375,9052309091884136,7938,473,%B9052309091884136^VLLUWVVLLUWV^2406000000000000000?,%B9052309091884136=2906101900453562?,02/28/28,debit,0
CcS-9011,4430,PT194817874718104693231052,5658289022179533,6612,817,%B5658289022179533^KDTSBVKDTSBV^2409000000000000000?,%B5658289022179533=2908101282601427?,07/26/28,debit,0
CcS-9012,4431,FR555164592694631391306358,7800341992637653,3517,586,%B7800341992637653^PVPBLGPVPBLG^3011000000000000000?,%B7800341992637653=3410101390844873?,07/28/28,credit,0
CcS-9013,4432,DE611847413364806779670651,8120226760894262,2015,864,%B8120226760894262^FZTUFQFZTUFQ^3206000000000000000?,%B8120226760894262=2808101186244340?,07/28/28,debit,0
CcS-9014,4433,DE910432051489062069658151,3460039082721558,6153,847,%B3460039082721558^TDBBHLTDBBHL^2402000000000000000?,%B3460039082721558=2312101914794622?,01/27/28,credit,0
CcS-9015,4434,US813746191247871423221297,5298362765148120,9481,861,%B5298362765148120^OWECKEOWECKE^2309000000000000000?,%B5298362765148120=2912101738015198?,01/26/28,debit,0
CcS-9016,4435,CA518006264040050952616406,0606741600606956,7218,557,%B0606741600606956^EUBKUSEUBKUS^3210000000000000000?,%B0606741600606956=2901101650935525?,04/27/28,credit,0
CcS-9017,4436,NL293867549106225835845564,9938887981241378,5641,355,%B9938887981241378^ZVADWQZVADWQ^2507000000000000000?,%B9938887981241378=2503101717651204?,08/26/28,debit,0
